fecha_hora,temperatura,humedad,presion
2025-04-15 12:17:29.433170,17.7,64.6,1013.25
2025-04-15 12:17:34.733754,17.7,64.8,1013.25
2025-04-15 12:17:40.034577,17.7,64.8,1013.25
2025-04-15 12:17:45.335906,17.7,64.8,1013.25
2025-04-15 12:17:50.648804,17.7,64.8,1013.25
2025-04-15 12:17:55.978401,17.7,64.7,1013.25
2025-04-15 12:18:02.317304,17.7,64.7,1013.25
2025-04-15 12:18:07.646341,17.7,64.7,1013.25
2025-04-15 12:18:12.973436,17.7,64.6,1013.25
2025-04-15 12:18:18.284437,17.7,64.6,1013.25
2025-04-15 12:18:23.640435,17.7,64.7,1013.25
2025-04-15 12:18:28.985357,17.7,64.6,1013.25
2025-04-15 12:18:34.292926,17.7,64.5,1013.25
2025-04-15 12:18:45.852858,17.7,64.6,1013.25
2025-04-15 12:18:51.172485,17.7,64.9,1013.25
2025-04-15 12:18:56.477623,17.7,64.9,1013.25
2025-04-15 12:19:01.828433,17.7,64.8,1013.25
2025-04-15 12:19:07.254490,17.7,64.8,1013.25
2025-04-15 12:19:17.837136,17.7,64.7,1013.25
2025-04-15 12:19:23.149543,17.7,64.8,1013.25
2025-04-15 12:19:48.021683,17.7,64.8,1013.25
2025-04-15 12:19:53.326851,17.7,64.5,1013.25
2025-04-15 12:19:58.633264,17.7,64.4,1013.25
2025-04-15 12:20:03.956551,17.7,64.4,1013.25
2025-04-15 12:20:09.308596,17.7,64.4,1013.25
2025-04-15 12:20:14.634924,17.7,64.3,1013.25
2025-04-15 12:20:20.066077,17.7,64.2,1013.25
2025-04-15 12:20:25.625696,17.8,64.2,1013.25
2025-04-15 12:20:30.978227,17.7,64.1,1013.25
2025-04-15 12:20:40.688523,17.7,64.0,1013.25
2025-04-15 12:20:54.649191,17.8,63.7,1013.25
2025-04-15 12:21:02.858313,17.7,63.9,1013.25
2025-04-15 12:21:08.409012,17.8,64.1,1013.25
2025-04-15 12:21:13.725532,17.7,64.0,1013.25
2025-04-15 12:21:19.044048,17.7,64.1,1013.25
2025-04-15 12:21:24.349171,17.8,64.2,1013.25
2025-04-15 12:21:29.662248,17.7,64.2,1013.25
2025-04-15 12:21:35.142345,17.7,63.9,1013.25
2025-04-15 12:21:40.593079,17.7,64.1,1013.25
2025-04-15 12:21:45.948362,17.8,64.1,1013.25
2025-04-15 12:21:52.541051,17.8,64.0,1013.25
2025-04-15 12:21:58.183902,17.8,64.1,1013.25
2025-04-15 12:22:03.514917,17.7,64.1,1013.25
2025-04-15 12:22:08.912901,17.7,64.1,1013.25
2025-04-15 12:22:14.249148,17.8,63.9,1013.25
2025-04-15 12:22:19.761160,17.8,64.1,1013.25
2025-04-15 12:22:25.077958,17.7,64.0,1013.25
2025-04-15 12:22:30.405744,17.8,64.0,1013.25
2025-04-15 12:22:35.721720,17.8,64.0,1013.25
2025-04-15 12:22:41.091893,17.8,64.0,1013.25
2025-04-15 12:22:51.680688,17.8,63.9,1013.25
2025-04-15 12:22:56.983217,17.8,63.9,1013.25
2025-04-15 12:23:02.317800,17.8,64.0,1013.25
2025-04-15 12:23:07.627391,17.8,64.1,1013.25
2025-04-15 12:23:13.155413,17.8,64.2,1013.25
2025-04-15 12:23:18.825070,17.8,64.2,1013.25
2025-04-15 12:23:29.414414,17.8,64.3,1013.25
2025-04-15 12:23:34.762329,17.8,64.3,1013.25
2025-04-15 12:23:45.325319,17.8,64.1,1013.25
2025-04-15 12:23:50.624901,17.8,64.1,1013.25
2025-04-15 12:23:55.967634,17.8,64.1,1013.25
2025-04-15 12:24:01.289668,17.8,64.1,1013.25
2025-04-15 12:24:06.589092,17.8,64.1,1013.25
2025-04-15 12:24:11.998284,17.8,64.0,1013.25
2025-04-15 12:24:17.302167,17.8,63.9,1013.25
2025-04-15 12:24:22.942948,17.8,63.8,1013.25
2025-04-15 12:24:28.280996,17.8,63.9,1013.25
2025-04-15 12:24:33.597027,17.8,63.9,1013.25
2025-04-15 12:24:38.911543,17.8,64.1,1013.25
2025-04-15 12:24:44.221911,17.8,64.0,1013.25
2025-04-15 12:24:49.548963,17.8,64.0,1013.25
2025-04-15 12:24:54.952036,17.8,63.9,1013.25
2025-04-15 12:25:00.267977,17.8,63.9,1013.25
2025-04-15 12:25:11.004718,17.8,63.9,1013.25
2025-04-15 12:25:21.577303,17.8,64.1,1013.25
2025-04-15 12:25:26.926279,17.8,64.1,1013.25
2025-04-15 12:25:32.521887,17.8,64.0,1013.25
2025-04-15 12:25:37.914210,17.8,64.0,1013.25
2025-04-15 12:25:43.277154,17.8,63.8,1013.25
2025-04-15 12:25:53.866652,17.8,64.0,1013.25
2025-04-15 12:25:59.315168,17.8,64.0,1013.25
2025-04-15 12:26:04.640626,17.8,64.0,1013.25
2025-04-15 12:26:15.217846,17.8,63.9,1013.25
2025-04-15 12:26:20.524817,17.8,63.8,1013.25
2025-04-15 12:26:25.838242,17.8,63.7,1013.25
2025-04-15 12:26:31.250894,17.8,63.7,1013.25
2025-04-15 12:26:36.566432,17.8,63.6,1013.25
2025-04-15 12:26:41.894207,17.8,63.7,1013.25
2025-04-15 12:26:47.223142,17.8,63.7,1013.25
2025-04-15 12:26:52.534137,17.8,63.6,1013.25
2025-04-15 12:26:57.854290,17.8,63.6,1013.25
2025-04-15 12:27:03.165602,17.8,63.7,1013.25
2025-04-15 12:27:09.525002,17.8,63.8,1013.25
2025-04-15 12:27:14.871992,17.8,63.8,1013.25
2025-04-15 12:27:20.210818,17.8,63.8,1013.25
2025-04-15 12:27:25.568063,17.8,64.0,1013.25
2025-04-15 12:27:36.224533,17.8,63.8,1013.25
2025-04-15 12:27:41.550108,17.8,63.7,1013.25
2025-04-15 12:27:46.865957,17.8,63.9,1013.25
2025-04-15 12:27:57.533224,17.8,63.8,1013.25
2025-04-15 12:28:02.900550,17.8,63.8,1013.25
2025-04-15 12:28:08.226145,17.8,63.8,1013.25
2025-04-15 12:28:13.538899,17.8,63.9,1013.25
2025-04-15 12:28:18.896853,17.8,64.0,1013.25
2025-04-15 12:28:29.461919,17.8,64.0,1013.25
2025-04-15 12:28:34.800776,17.8,63.8,1013.25
2025-04-15 12:28:40.130792,17.8,63.8,1013.25
2025-04-15 12:28:45.443854,17.8,63.8,1013.25
2025-04-15 12:28:50.759598,17.8,63.8,1013.25
2025-04-15 12:28:56.076739,17.8,63.8,1013.25
2025-04-15 12:29:01.398526,17.8,63.8,1013.25
2025-04-15 12:29:12.017264,18.3,64.3,1013.25
2025-04-15 12:29:22.581245,19.6,61.2,1013.25
2025-04-15 12:29:27.904600,20.1,59.0,1013.25
2025-04-15 12:29:43.758836,20.9,55.8,1013.25
2025-04-15 12:29:49.405712,21.2,55.4,1013.25
2025-04-15 12:29:54.738082,21.4,54.7,1013.25
2025-04-15 12:30:00.065909,21.5,53.9,1013.25
2025-04-15 12:30:05.367330,21.7,53.3,1013.25
2025-04-15 12:30:10.668327,21.9,53.2,1013.25
2025-04-15 12:30:16.051030,22.0,52.8,1013.25
2025-04-15 12:30:21.467973,22.1,52.5,1013.25
2025-04-15 12:30:27.002553,22.2,52.3,1013.25
2025-04-15 12:30:32.425851,22.3,52.1,1013.25
2025-04-15 12:30:37.835516,22.3,51.9,1013.25
2025-04-15 12:30:43.378474,22.4,51.9,1013.25
2025-04-15 12:30:48.689722,22.5,53.6,1013.25
2025-04-15 12:30:54.018837,22.5,53.0,1013.25
2025-04-15 12:30:59.336103,22.5,51.9,1013.25
2025-04-15 12:31:04.662101,22.5,53.5,1013.25
2025-04-15 12:31:15.263188,22.6,51.4,1013.25
2025-04-15 12:31:20.607518,22.6,51.0,1013.25
2025-04-15 12:31:25.915315,22.7,51.0,1013.25
2025-04-15 12:31:36.543804,22.7,50.5,1013.25
2025-04-15 12:31:47.173660,22.7,50.2,1013.25
2025-04-15 12:31:57.766238,22.7,50.1,1013.25
2025-04-15 12:32:03.276396,22.6,50.2,1013.25
2025-04-15 12:32:08.779166,22.6,50.2,1013.25
2025-04-15 12:32:14.118368,22.6,50.1,1013.25
2025-04-15 12:32:20.539299,22.6,50.2,1013.25
2025-04-15 12:32:25.856902,22.6,50.4,1013.25
2025-04-15 12:32:31.312029,22.6,50.7,1013.25
2025-04-15 12:32:36.745130,22.6,50.9,1013.25
2025-04-15 12:32:42.391397,22.5,50.9,1013.25
2025-04-15 12:32:48.098705,22.5,51.1,1013.25
2025-04-15 12:32:53.718520,22.5,51.4,1013.25
2025-04-15 12:32:59.020263,22.5,50.7,1013.25
2025-04-15 12:33:04.489790,22.5,50.3,1013.25
2025-04-15 12:33:09.810463,22.5,51.3,1013.25
2025-04-15 12:33:15.132144,22.5,50.9,1013.25
2025-04-15 12:33:20.469881,22.5,50.5,1013.25
2025-04-15 12:33:25.797971,22.5,50.5,1013.25
2025-04-15 12:33:31.371082,22.5,50.6,1013.25
2025-04-15 12:33:42.031777,22.5,51.1,1013.25
2025-04-15 12:33:47.521435,22.4,51.1,1013.25
2025-04-15 12:33:52.896137,22.4,51.4,1013.25
2025-04-15 12:33:58.253678,22.4,51.5,1013.25
2025-04-15 12:34:03.600313,22.4,51.6,1013.25
2025-04-15 12:34:09.264829,22.4,51.4,1013.25
2025-04-15 12:34:14.822676,22.4,51.2,1013.25
2025-04-15 12:34:20.172306,22.4,51.1,1013.25
2025-04-15 12:34:25.500873,22.4,51.2,1013.25
2025-04-15 12:34:30.825561,22.4,50.7,1013.25
2025-04-15 12:34:36.338855,22.4,52.6,1013.25
2025-04-15 12:34:41.677153,22.4,54.4,1013.25
2025-04-15 12:34:47.082197,22.3,54.2,1013.25
2025-04-15 12:35:08.217447,22.3,51.7,1013.25
2025-04-15 12:35:13.518379,22.3,51.9,1013.25
2025-04-15 12:35:24.101090,22.3,51.7,1013.25
2025-04-15 12:35:29.414532,22.3,51.9,1013.25
2025-04-15 12:35:34.765159,22.3,53.5,1013.25
2025-04-15 12:35:40.082854,22.3,53.8,1013.25
2025-04-15 12:35:45.376400,22.3,52.0,1013.25
2025-04-15 12:35:50.688741,22.3,52.0,1013.25
2025-04-15 12:35:56.040586,22.3,51.7,1013.25
2025-04-15 12:36:01.331668,22.3,51.9,1013.25
2025-04-15 12:36:07.051504,22.4,52.4,1013.25
2025-04-15 12:36:15.898711,22.4,52.4,1013.25
2025-04-15 12:36:32.810095,22.5,50.8,1013.25
2025-04-15 12:36:38.440635,22.5,50.6,1013.25
2025-04-15 12:36:43.761570,22.5,50.7,1013.25
2025-04-15 12:36:49.099314,22.5,50.7,1013.25
2025-04-15 12:36:54.480368,22.5,50.7,1013.25
2025-04-15 12:36:59.796232,22.5,51.9,1013.25
2025-04-15 12:37:05.119579,22.5,53.5,1013.25
2025-04-15 12:37:10.430525,22.6,52.9,1013.25
2025-04-15 12:37:15.777736,22.6,52.5,1013.25
2025-04-15 12:37:21.087747,22.6,51.3,1013.25
2025-04-15 12:37:26.416918,22.6,51.0,1013.25
2025-04-15 12:37:31.727880,22.6,52.0,1013.25
2025-04-15 12:37:37.024729,22.6,52.9,1013.25
2025-04-15 12:37:42.342240,22.6,52.6,1013.25
2025-04-15 12:37:52.905658,22.7,51.8,1013.25
2025-04-15 12:37:58.215544,22.7,51.1,1013.25
2025-04-15 12:38:03.512695,22.7,51.0,1013.25
2025-04-15 12:38:08.833711,22.7,50.4,1013.25
2025-04-15 12:38:14.249652,22.8,50.3,1013.25
2025-04-15 12:38:19.578720,22.8,50.4,1013.25
2025-04-15 12:38:24.885586,22.8,50.4,1013.25
2025-04-15 12:38:35.541890,22.8,51.0,1013.25
2025-04-15 12:38:40.850373,22.8,51.0,1013.25
2025-04-15 12:38:46.164319,22.8,50.6,1013.25
2025-04-15 12:38:51.498026,22.9,50.3,1013.25
2025-04-15 12:38:56.811640,22.9,50.2,1013.25
2025-04-15 12:39:02.123720,22.9,50.0,1013.25
2025-04-15 12:39:07.436670,23.0,49.8,1013.25
2025-04-15 12:39:12.935055,23.0,49.7,1013.25
2025-04-15 12:39:18.359546,23.0,49.6,1013.25
2025-04-15 12:39:23.782177,23.0,49.7,1013.25
2025-04-15 12:39:29.100843,23.0,49.7,1013.25
2025-04-15 12:39:34.416748,23.0,49.6,1013.25
2025-04-15 12:39:55.523364,23.0,49.8,1013.25
2025-04-15 12:40:00.846001,22.9,49.8,1013.25
2025-04-15 12:40:06.190133,22.9,50.5,1013.25
2025-04-15 12:40:11.614139,22.9,50.0,1013.25
2025-04-15 12:40:17.027587,22.9,50.0,1013.25
2025-04-15 12:40:22.377698,22.8,50.0,1013.25
2025-04-15 12:40:27.790116,22.8,50.0,1013.25
2025-04-15 12:40:33.222198,22.8,50.0,1013.25
2025-04-15 12:40:38.568860,22.7,50.2,1013.25
2025-04-15 12:40:44.078868,22.7,50.3,1013.25
2025-04-15 12:40:49.491992,22.7,50.2,1013.25
2025-04-15 12:40:54.920016,22.7,50.3,1013.25
2025-04-15 12:41:05.512539,22.6,50.4,1013.25
2025-04-15 12:41:16.092753,22.5,50.8,1013.25
2025-04-15 12:41:21.441175,22.5,50.9,1013.25
2025-04-15 12:41:26.888678,22.5,50.9,1013.25
2025-04-15 12:41:32.213695,22.4,50.9,1013.25
2025-04-15 12:41:37.545340,22.4,51.0,1013.25
2025-04-15 12:41:42.931022,22.3,51.1,1013.25
2025-04-15 12:41:48.265535,22.3,51.4,1013.25
2025-04-15 12:41:53.570519,22.3,52.2,1013.25
2025-04-15 12:41:58.885564,22.3,52.0,1013.25
2025-04-15 12:42:04.202825,22.3,51.8,1013.25
2025-04-15 12:42:09.566394,22.3,51.7,1013.25
2025-04-15 12:42:14.885664,22.3,51.8,1013.25
2025-04-15 12:42:25.474566,22.2,52.0,1013.25
2025-04-15 12:42:36.032418,22.2,52.2,1013.25
2025-04-15 12:42:41.417787,22.2,52.9,1013.25
2025-04-15 12:42:52.005522,22.2,53.1,1013.25
2025-04-15 12:42:57.387558,22.2,52.5,1013.25
2025-04-15 12:43:03.019721,22.2,52.2,1013.25
2025-04-15 12:43:08.339830,22.2,52.5,1013.25
2025-04-15 12:43:13.674660,22.1,52.5,1013.25
2025-04-15 12:43:40.090962,22.0,53.8,1013.25
2025-04-15 12:43:45.522632,22.0,54.4,1013.25
2025-04-15 12:43:50.868325,22.0,54.1,1013.25
2025-04-15 12:43:56.194080,21.9,53.8,1013.25
2025-04-15 12:44:02.535857,21.9,54.0,1013.25
2025-04-15 12:44:07.946394,21.9,53.6,1013.25
2025-04-15 12:44:13.268296,21.8,53.5,1013.25
2025-04-15 12:44:18.698663,21.8,53.2,1013.25
2025-04-15 12:44:24.021564,21.8,53.2,1013.25
2025-04-15 12:44:34.627562,21.7,53.1,1013.25
2025-04-15 12:44:40.297531,21.8,53.3,1013.25
2025-04-15 12:44:45.638190,21.7,53.1,1013.25
2025-04-15 12:44:51.059878,21.7,53.1,1013.25
2025-04-15 12:44:56.390781,21.7,53.2,1013.25
2025-04-15 12:45:07.062968,21.6,53.3,1013.25
2025-04-15 12:45:12.468868,21.6,53.5,1013.25
2025-04-15 12:45:17.892847,21.6,53.6,1013.25
2025-04-15 12:45:23.318798,21.6,53.5,1013.25
2025-04-15 12:45:28.733925,21.6,53.5,1013.25
2025-04-15 12:45:39.331200,21.5,53.8,1013.25
2025-04-15 12:45:44.663903,21.5,53.8,1013.25
2025-04-15 12:45:55.313840,21.5,54.0,1013.25
2025-04-15 12:46:00.792679,21.5,53.9,1013.25
2025-04-15 12:46:11.506193,21.5,54.2,1013.25
2025-04-15 12:46:22.134899,21.5,53.8,1013.25
2025-04-15 12:46:27.453325,21.4,54.2,1013.25
2025-04-15 12:46:32.850655,21.4,54.1,1013.25
2025-04-15 12:46:38.174101,21.4,53.8,1013.25
2025-04-15 12:46:43.504236,21.4,54.0,1013.25
2025-04-15 12:46:48.805645,21.4,54.3,1013.25
2025-04-15 12:46:54.126383,21.4,54.3,1013.25
2025-04-15 12:46:59.451254,21.3,54.6,1013.25
2025-04-15 12:47:15.332200,21.3,54.5,1013.25
2025-04-15 12:47:20.801513,21.3,54.4,1013.25
2025-04-15 12:47:26.204285,21.3,54.3,1013.25
2025-04-15 12:47:31.545435,21.3,55.9,1013.25
2025-04-15 12:47:36.927940,21.3,56.6,1013.25
2025-04-15 12:47:42.455833,21.3,56.3,1013.25
2025-04-15 12:47:47.812372,21.3,56.6,1013.25
2025-04-15 12:47:53.241619,21.3,55.2,1013.25
2025-04-15 12:47:58.638057,21.3,55.3,1013.25
2025-04-15 12:48:03.950726,21.3,55.2,1013.25
2025-04-15 12:48:09.267363,21.3,55.2,1013.25
2025-04-15 12:48:14.578099,21.3,55.3,1013.25
2025-04-15 12:48:19.882172,21.3,55.0,1013.25
2025-04-15 12:48:30.467009,21.3,54.8,1013.25
2025-04-15 12:48:41.293326,21.3,55.8,1013.25
2025-04-15 12:48:51.878099,21.3,54.8,1013.25
2025-04-15 12:48:57.230797,21.3,54.6,1013.25
2025-04-15 12:49:02.548051,21.3,54.4,1013.25
2025-04-15 12:49:07.872444,21.3,54.5,1013.25
2025-04-15 12:49:13.204818,21.3,54.9,1013.25
2025-04-15 12:49:18.528031,21.3,54.4,1013.25
2025-04-15 12:49:23.845756,21.3,54.3,1013.25
2025-04-15 12:49:29.191153,21.3,54.2,1013.25
2025-04-15 12:49:34.713815,21.3,54.5,1013.25
2025-04-15 12:49:40.137752,21.3,54.2,1013.25
2025-04-15 12:49:45.465429,21.3,54.2,1013.25
2025-04-15 12:49:50.883255,21.3,54.2,1013.25
2025-04-15 12:50:01.612139,21.3,54.2,1013.25
2025-04-15 12:50:06.974096,21.3,54.3,1013.25
2025-04-15 12:50:12.492289,21.3,54.3,1013.25
2025-04-15 12:50:18.021788,21.3,54.3,1013.25
2025-04-15 12:50:23.467353,21.2,54.4,1013.25
2025-04-15 12:50:28.911479,21.2,54.4,1013.25
2025-04-15 12:50:34.318796,21.2,54.4,1013.25
2025-04-15 12:50:39.836455,21.2,54.7,1013.25
2025-04-15 12:50:45.182719,21.2,54.7,1013.25
2025-04-15 12:50:51.628891,21.2,54.7,1013.25
2025-04-15 12:50:57.066459,21.2,55.0,1013.25
2025-04-15 12:51:02.453698,21.2,55.0,1013.25
2025-04-15 12:51:08.068193,21.2,55.2,1013.25
2025-04-15 12:51:14.235250,21.2,55.4,1013.25
2025-04-15 12:51:22.291151,21.2,55.5,1013.25
2025-04-15 12:51:35.555458,21.2,56.4,1013.25
2025-04-15 12:55:07.192016,20.4,56.9,1013.25
2025-04-15 12:55:12.638651,20.4,57.1,1013.25
2025-04-15 12:56:27.074884,19.7,59.1,1013.25
2025-04-15 12:56:34.548143,19.6,59.2,1013.25
2025-04-15 12:56:40.268089,19.6,59.4,1013.25
2025-04-15 12:56:45.675415,19.6,59.4,1013.25
2025-04-15 12:56:51.001669,19.5,59.4,1013.25
2025-04-15 12:56:56.452684,19.5,59.5,1013.25
2025-04-15 12:57:01.798681,19.5,59.6,1013.25
2025-04-15 12:57:07.145573,19.5,59.6,1013.25
2025-04-15 12:57:12.460248,19.5,59.8,1013.25
2025-04-15 12:57:17.855278,19.4,59.8,1013.25
2025-04-15 12:57:33.729634,19.4,60.1,1013.25
2025-04-15 12:57:39.064265,19.3,60.1,1013.25
2025-04-15 12:57:44.416779,19.3,60.2,1013.25
2025-04-15 12:57:49.800121,19.3,60.3,1013.25
2025-04-15 12:57:55.123292,19.3,60.2,1013.25
2025-04-15 12:58:00.566216,19.3,60.2,1013.25
2025-04-15 12:58:05.879699,19.3,60.3,1013.25
2025-04-15 12:58:11.244403,19.3,60.3,1013.25
2025-04-15 12:58:16.674567,19.3,60.3,1013.25
2025-04-15 12:58:21.991499,19.3,60.4,1013.25
2025-04-15 12:58:27.370426,19.2,60.5,1013.25
2025-04-15 12:58:33.697280,19.2,60.6,1013.25
2025-04-15 12:58:38.996291,19.2,60.6,1013.25
2025-04-15 12:58:44.292106,19.2,60.6,1013.25
2025-04-15 12:58:49.622249,19.2,60.6,1013.25
2025-04-15 12:58:54.950084,19.2,60.6,1013.25
2025-04-15 12:59:00.254134,19.2,60.7,1013.25
2025-04-15 12:59:05.582064,19.2,60.7,1013.25
2025-04-15 12:59:21.431069,19.2,61.0,1013.25
2025-04-15 12:59:26.771306,19.2,61.2,1013.25
2025-04-15 12:59:32.511321,19.1,61.0,1013.25
2025-04-15 12:59:37.880807,19.1,61.1,1013.25
2025-04-15 12:59:43.274788,19.1,61.1,1013.25
2025-04-15 12:59:48.569321,19.1,61.0,1013.25
2025-04-15 12:59:53.925685,19.1,61.0,1013.25
2025-04-15 12:59:59.488254,19.1,61.0,1013.25
2025-04-15 13:00:04.789390,19.2,60.7,1013.25
2025-04-15 13:00:10.107628,19.5,60.1,1013.25
2025-04-15 13:00:26.053228,20.3,58.2,1013.25
2025-04-15 13:00:31.393387,20.5,57.7,1013.25
2025-04-15 13:00:36.705861,20.7,56.9,1013.25
2025-04-15 13:00:42.025475,20.9,56.5,1013.25
2025-04-15 13:00:47.377574,21.1,56.0,1013.25
2025-04-15 13:00:52.698451,21.2,55.6,1013.25
2025-04-15 13:01:03.277039,21.5,54.8,1013.25
2025-04-15 13:01:08.661822,21.6,54.2,1013.25
2025-04-15 13:01:13.990052,21.7,54.0,1013.25
2025-04-15 13:01:19.316256,21.8,53.7,1013.25
2025-04-15 13:01:29.909757,21.9,53.3,1013.25
2025-04-15 13:01:35.336103,22.0,53.2,1013.25
2025-04-15 13:01:40.686643,22.0,53.1,1013.25
2025-04-15 13:01:46.054046,22.1,52.9,1013.25
2025-04-15 13:01:51.467261,22.1,52.8,1013.25
2025-04-15 13:01:56.827291,22.1,52.7,1013.25
2025-04-15 13:02:02.225335,22.2,52.7,1013.25
2025-04-15 13:02:12.816742,22.2,52.7,1013.25
2025-04-15 13:02:18.132864,22.2,52.7,1013.25
2025-04-15 13:02:23.541911,22.2,52.6,1013.25
2025-04-15 13:02:28.870198,22.2,52.7,1013.25
2025-04-15 13:02:34.273094,22.2,52.6,1013.25
2025-04-15 13:02:39.607110,22.2,52.7,1013.25
2025-04-15 13:02:44.935529,22.2,52.7,1013.25
2025-04-15 13:02:50.247835,22.2,52.9,1013.25
2025-04-15 13:02:55.789255,22.1,52.8,1013.25
2025-04-15 13:03:01.130764,22.2,52.8,1013.25
2025-04-15 13:03:06.630207,22.1,52.9,1013.25
2025-04-15 13:03:11.982525,22.2,52.8,1013.25
2025-04-15 13:03:17.293899,22.1,52.9,1013.25
2025-04-15 13:03:22.625511,22.1,52.9,1013.25
2025-04-15 13:03:38.573338,22.1,52.9,1013.25
2025-04-15 13:03:44.135266,22.1,52.9,1013.25
2025-04-15 13:03:49.573419,22.0,53.1,1013.25
2025-04-15 13:03:54.975225,22.0,53.1,1013.25
2025-04-15 13:04:00.287897,22.0,53.0,1013.25
2025-04-15 13:04:05.612949,21.9,53.1,1013.25
2025-04-15 13:04:10.940293,21.8,53.2,1013.25
2025-04-15 13:04:16.265375,21.8,53.3,1013.25
2025-04-15 13:04:26.854918,21.6,53.6,1013.25
2025-04-15 13:04:32.255115,21.6,53.8,1013.25
2025-04-15 13:04:39.890826,21.5,54.3,1013.25
2025-04-15 13:04:45.200554,21.5,54.7,1013.25
2025-04-15 13:04:50.512003,21.6,54.7,1013.25
2025-04-15 13:04:55.808171,21.6,56.0,1013.25
2025-04-15 13:05:01.128370,21.7,56.3,1013.25
2025-04-15 13:05:06.452611,21.7,55.2,1013.25
2025-04-15 13:05:11.770302,21.8,54.2,1013.25
2025-04-15 13:05:17.070180,21.9,54.0,1013.25
2025-04-15 13:05:22.360207,21.9,53.8,1013.25
2025-04-15 13:05:32.918168,22.0,53.5,1013.25
2025-04-15 13:05:38.303231,22.1,53.3,1013.25
2025-04-15 13:05:43.628207,22.2,53.2,1013.25
2025-04-15 13:05:48.952235,22.3,53.1,1013.25
2025-04-15 13:05:54.269183,22.3,53.1,1013.25
2025-04-15 13:05:59.686164,22.4,52.7,1013.25
2025-04-15 13:06:10.266373,22.5,52.2,1013.25
2025-04-15 13:06:15.587287,22.5,52.7,1013.25
2025-04-15 13:06:20.900016,22.6,52.9,1013.25
2025-04-15 13:06:26.194805,22.6,52.7,1013.25
2025-04-15 13:06:36.772031,22.7,52.1,1013.25
2025-04-15 13:06:42.213165,22.7,52.0,1013.25
2025-04-15 13:06:47.644192,22.7,51.7,1013.25
2025-04-15 13:06:52.960800,22.7,52.4,1013.25
2025-04-15 13:06:58.261838,22.7,52.0,1013.25
2025-04-15 13:07:03.564379,22.8,52.3,1013.25
2025-04-15 13:07:08.879510,22.8,52.0,1013.25
2025-04-15 13:07:14.189908,22.9,53.3,1013.25
2025-04-15 13:07:19.504868,22.9,52.9,1013.25
2025-04-15 13:07:30.300680,23.0,51.4,1013.25
2025-04-15 13:07:35.765682,23.1,51.1,1013.25
2025-04-15 13:07:41.068427,23.2,50.7,1013.25
2025-04-15 13:07:46.378664,23.2,50.9,1013.25
2025-04-15 13:07:51.689657,23.4,50.8,1013.25
2025-04-15 13:07:56.999718,23.5,50.2,1013.25
2025-04-15 13:08:02.305279,23.6,49.7,1013.25
2025-04-15 13:08:07.616921,23.7,49.5,1013.25
2025-04-15 13:08:12.921019,23.8,49.1,1013.25
2025-04-15 13:08:18.230311,23.8,49.1,1013.25
2025-04-15 13:08:23.589667,23.8,49.1,1013.25
2025-04-15 13:08:28.891743,23.8,49.2,1013.25
2025-04-15 13:08:34.322482,23.8,49.8,1013.25
2025-04-15 13:08:39.628498,23.8,49.4,1013.25
2025-04-15 13:08:44.976818,23.8,49.3,1013.25
2025-04-15 13:08:50.308078,23.8,49.5,1013.25
2025-04-15 13:08:55.624334,23.7,49.4,1013.25
2025-04-15 13:09:00.941456,23.7,49.5,1013.25
2025-04-15 13:09:06.379294,23.7,49.4,1013.25
2025-04-15 13:09:16.954304,23.6,49.6,1013.25
2025-04-15 13:09:22.343250,23.6,49.7,1013.25
2025-04-15 13:09:27.655231,23.6,49.6,1013.25
2025-04-15 13:09:32.958056,23.5,49.7,1013.25
2025-04-15 13:09:38.376635,23.5,50.0,1013.25
2025-04-15 13:09:43.716425,23.5,51.6,1013.25
2025-04-15 13:09:49.170204,23.5,52.1,1013.25
2025-04-15 13:09:54.534155,23.5,51.4,1013.25
2025-04-15 13:10:00.462183,23.5,51.2,1013.25
2025-04-15 13:10:11.085219,23.4,51.8,1013.25
2025-04-15 13:10:16.435418,23.4,50.5,1013.25
2025-04-15 13:10:27.004251,23.3,50.4,1013.25
2025-04-15 13:10:32.304827,23.3,50.7,1013.25
2025-04-15 13:10:37.601513,23.4,50.4,1013.25
2025-04-15 13:10:42.930589,23.4,50.4,1013.25
2025-04-15 13:10:48.243731,23.4,50.1,1013.25
2025-04-15 13:10:53.578829,23.5,50.1,1013.25
2025-04-15 13:10:59.043203,23.5,50.0,1013.25
2025-04-15 13:11:04.353430,23.6,49.9,1013.25
2025-04-15 13:11:09.658201,23.6,49.8,1013.25
2025-04-15 13:11:20.227254,23.7,49.5,1013.25
2025-04-15 13:11:25.544351,23.7,49.3,1013.25
2025-04-15 13:11:30.872231,23.7,49.3,1013.25
2025-04-15 13:11:36.193470,23.8,49.2,1013.25
2025-04-15 13:11:41.714747,23.8,49.1,1013.25
2025-04-15 13:11:47.153044,23.8,49.2,1013.25
2025-04-15 13:11:52.487720,23.8,49.2,1013.25
2025-04-15 13:11:58.828265,23.9,48.9,1013.25
2025-04-15 13:12:04.128038,23.9,49.0,1013.25
2025-04-15 13:12:09.580496,23.9,48.9,1013.25
2025-04-15 13:12:14.897319,23.9,48.9,1013.25
2025-04-15 13:12:20.220366,23.9,48.9,1013.25
2025-04-15 13:12:25.543801,23.9,49.1,1013.25
2025-04-15 13:12:30.866750,23.8,48.8,1013.25
2025-04-15 13:12:36.196205,23.8,49.0,1013.25
